"","TIMESTAMP","RECORD","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","amb_e","amb_e_sat","TA_2_1_1","RH_2_1_1","T_DP_2_1_1","e","e_sat","PA","VPD","P","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","T_nr_Avg","LW_IN_meas","LW_OUT_meas","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","TS_1_1_1","TS_2_1_1","SWC_1_1_1","SWC_2_1_1","cs65x_ec_1_1_1","cs65x_ec_2_1_1","shf_plate_1_1_1","shf_plate_2_1_1","shf_plate_3_1_1","shf_plate_4_1_1","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","UPWND_DIST_INTRST","FP_DIST_INTRST","FP_EQUATION","Date"
"8222",2021-08-25 17:00:00,9988,33.52655,28.92184,13.01154,1.504767,5.205178,35.94935,25.48464,13.13193,1.516665,5.95414,94.39656,44.37475,0,-0.07412728,273.2154,1.495461,507.6087,513.9493,307.4087,1.095515,7.436134,248.2247,37.06929,48.90902,10.42262,1.545172,1,30.6733,31.52301,24.49064,34.32818,0.1231967,0.1981514,17.78757,9.549435,12.79812,15.01445,20.4729,56.52829,29.10333,22.02753,164.413,99.87959,"Kljun et al",2021-08-25
"8223",2021-08-25 17:30:00,9989,33.52411,30.05308,13.59603,1.56321,5.205157,35.90245,26.5428,13.71476,1.57534,5.939528,94.39257,43.64188,0,-0.05512455,259.2856,3.26304,509.7491,512.9912,307.5115,2.551358,5.793547,254.4525,31.77127,56.41035,10.41533,1.768853,1,30.40326,31.33973,24.46161,34.31869,0.1226869,0.1980186,17.42362,8.935717,10.06088,15.09778,20.46323,56.49733,29.08886,22.01664,164.413,99.88224,"Kljun et al",2021-08-25
"8224",2021-08-25 18:00:00,9990,33.27913,30.96817,13.85064,1.589333,5.133708,35.70361,27.27844,13.97201,1.601911,5.873923,94.39041,42.72012,0,-0.1600363,164.0907,-5.511717,497.6601,504.0516,306.7681,-4.644035,1.747464,260.1359,26.31806,63.91179,10.40807,2.100392,1,30.48114,31.32528,24.36327,34.28896,0.1221647,0.1974005,17.65936,8.174418,7.94802,14.67063,20.68849,57.12512,29.41031,22.25983,164.413,99.87737,"Kljun et al",2021-08-25
"8225",2021-08-25 18:30:00,9991,32.66394,31.87718,13.76623,1.580579,4.958457,35.1325,27.99985,13.88996,1.593337,5.69074,94.39059,40.97404,0,-0.2420556,63.75817,-15.11108,483.1595,495.7108,305.7527,-12.5219,0.02935772,265.4415,20.7753,71.41328,10.40088,2.624141,1,30.52862,31.29829,24.36479,34.25427,0.1215458,0.1970028,15.08602,7.331713,5.884452,13.87922,20.47927,56.65852,29.13126,22.04688,164.413,99.81075,"Kljun et al",2021-08-25
"8226",2021-08-25 19:00:00,9992,32.06191,33.70279,14.09726,1.614944,4.793242,34.4915,29.64682,14.21959,1.627799,5.492652,94.40179,38.64853,0,-1.261706,21.52224,-23.21822,471.615,487.643,305.0125,-19.28696,-3.258953,270.5049,15.19819,78.91467,10.39361,3.545346,1,30.36147,31.08423,24.3549,34.22852,0.1208578,0.1965478,15.26814,6.377759,3.666448,12.69909,21.06128,58.62498,30.01998,22.7137,164.413,99.59495,"Kljun et al",2021-08-25
"8227",2021-08-25 19:30:00,9993,31.2719,36.20467,14.51265,1.658928,4.583112,33.70222,31.82177,14.63574,1.67217,5.256221,94.41047,35.84051,0,-7.157591,1.466257,-19.26675,468.7655,480.3239,304.0413,-15.91192,-4.353507,275.4405,9.641739,86.41627,10.38637,5.513522,1,30.23096,30.92129,24.20432,34.19019,0.1200986,0.1960236,17.13884,5.370483,1.482608,11.25866,18.21433,51.51788,26.09168,19.72859,164.413,99.07543,"Kljun et al",2021-08-25
"8228",2021-08-25 20:00:00,9994,30.82091,37.01579,14.45974,1.653251,4.46669,33.26572,32.49648,14.58369,1.666546,5.129306,94.43921,34.6276,0,0,-3.0564,-22.58956,462.3778,475.911,303.4803,-18.73164,-5.198495,280.3481,4.199323,93.91781,10.37914,11.95616,1,30.02507,30.72266,24.11568,34.13351,0.1193311,0.1954647,15.52663,4.312972,-0.2802739,9.707053,17.88645,50.74503,25.64654,19.38937,164.413,98.97681,"Kljun et al",2021-08-25
"8229",2021-08-25 20:30:00,9995,29.90164,39.37995,14.60068,1.668376,4.237963,32.33321,34.56424,14.72448,1.681762,4.867569,94.44899,31.85807,0,0,-3.769127,-25.96418,453.6704,467.0515,302.549,-21.56293,-8.181915,285.3192,-1.194304,101.4192,10.37186,36.77688,0.3305556,29.90763,30.58672,24.0674,34.08596,0.1185878,0.1949319,17.40351,3.292334,-1.765177,8.15334,2.324204,66.37882,9.980899,6.141562,164.413,95.3327,"KormannMeixner",2021-08-25
"8230",2021-08-25 21:00:00,9996,28.93485,41.99197,14.73257,1.682643,4.008017,31.38104,36.79256,14.85764,1.696268,4.611893,94.4702,29.15625,0,0,-3.434212,-24.78892,448.0959,459.6547,301.4975,-20.56363,-9.004893,290.4419,-6.72563,108.9207,10.36464,NA,0,29.77014,30.43683,24.0101,34.0356,0.1178219,0.1943205,18.56614,2.295532,-3.336025,6.677156,2.058592,66.31224,9.408614,5.759024,164.413,95.19835,"KormannMeixner",2021-08-25
"8231",2021-08-25 21:30:00,9997,28.18097,44.49905,14.95343,1.706777,3.836389,30.63716,38.93821,15.07954,1.720688,4.420403,94.50289,26.99715,0,0,-3.226867,-24.00138,443.8544,454.9781,300.7076,-19.91319,-8.789492,295.8029,-11.89547,116.4221,10.35736,NA,0,29.57622,30.24495,23.95573,33.99625,0.117025,0.1937172,17.58622,1.304453,-4.873956,5.278187,2.015501,59.06231,8.995253,5.440533,164.413,95.74499,"KormannMeixner",2021-08-25
"8232",2021-08-25 22:00:00,9998,27.6753,46.35754,15.1322,1.726519,3.724805,30.15349,40.49601,15.25982,1.740741,4.299595,94.52598,25.58854,0,0,-3.100409,-23.68281,440.9281,452.8541,300.1911,-19.66047,-7.734469,301.4905,-16.81654,123.9236,10.35014,NA,0,29.3782,30.05346,23.86044,33.92033,0.1162255,0.1930667,20.41595,0.3580291,-6.169283,3.966879,19.17565,54.60099,27.53379,20.81203,164.413,98.83135,"Kljun et al",2021-08-25
"8233",2021-08-25 22:30:00,9999,27.05369,48.43869,15.2495,1.739589,3.591602,29.55259,42.23851,15.37857,1.754069,4.153524,94.54952,23.99456,0,0,-3.025777,-23.25393,437.7145,449.6118,299.6083,-19.30751,-7.410326,307.5918,-21.43294,131.4251,10.34288,NA,0,29.20725,29.88443,23.7881,33.8539,0.1154978,0.1924019,19.03998,-0.5043648,-7.170544,2.767547,2.28217,69.10214,10.01378,6.179152,164.413,95.10162,"KormannMeixner",2021-08-25
"8234",2021-08-25 23:00:00,10000,26.73464,49.82396,15.39652,1.75609,3.52493,29.25331,43.38565,15.52689,1.770837,4.082518,94.55518,23.11681,0,0,-3.000347,-23.20696,436.0591,448.9762,299.3319,-19.27846,-6.361361,314.1895,-25.66922,138.9264,10.3356,NA,0,29.03648,29.72055,23.72028,33.79876,0.1148136,0.1916981,22.39479,-1.269621,-7.962231,1.691089,18.24818,51.74457,26.1622,19.77954,164.413,98.98858,"Kljun et al",2021-08-25
"8235",2021-08-25 23:30:00,10001,26.26689,51.41223,15.45583,1.76279,3.429057,28.80857,44.6898,15.58766,1.777752,3.978809,94.56719,22.01057,0,0,-3.021998,-23.09051,433.5526,446.2444,298.9023,-19.17626,-6.484428,321.3528,-29.43637,146.4282,10.32841,NA,0,28.90485,29.58955,23.65518,33.73217,0.1141831,0.1910556,20.74081,-1.942905,-8.552501,0.7313807,19.0696,54.0828,27.34462,20.67299,164.413,98.97034,"Kljun et al",2021-08-25
"8236",2021-08-26 00:00:00,10002,25.84474,53.49147,15.68486,1.788912,3.344423,28.41955,46.3912,15.81883,1.804317,3.889914,94.57231,20.85596,0,0,-2.906503,-22.85237,430.8901,443.9321,298.429,-18.97832,-5.936347,329.1194,-32.63354,153.9295,10.32108,NA,0,28.77543,29.45479,23.61372,33.66729,0.1135653,0.1903803,23.57662,-2.528414,-9.042972,-0.1117764,19.46851,55.0955,27.89807,21.09339,164.413,99.03875,"Kljun et al",2021-08-26
"8237",2021-08-26 00:30:00,10003,25.57754,56.01111,16.15644,1.843625,3.291949,28.13813,48.59924,16.29029,1.859428,3.826839,94.55669,19.67411,0,0,-2.891303,-23.26966,428.9022,443.5058,298.1591,-19.34084,-4.737224,337.478,-35.15487,161.431,10.31387,NA,0,28.62369,29.30103,23.56452,33.60042,0.1130317,0.1897142,22.41966,-3.043087,-9.466805,-0.8599091,18.91255,53.28117,27.05882,20.46341,164.413,99.20126,"Kljun et al",2021-08-26
"8238",2021-08-26 01:00:00,10004,25.25851,58.1391,16.44499,1.877808,3.230119,27.81046,50.45245,16.57882,1.893866,3.754442,94.55251,18.60576,0,0,-2.928796,-23.33507,426.8307,441.0887,297.8225,-19.39173,-5.133736,346.346,-36.8995,168.9325,10.30663,NA,0,28.52205,29.19068,23.51089,33.53512,0.1124986,0.1890853,23.73037,-3.485955,-9.725121,-1.525356,19.0921,54.04744,27.36023,20.68657,164.413,99.03307,"Kljun et al",2021-08-26
"8239",2021-08-26 01:30:00,10005,24.58119,60.63722,16.47096,1.880914,3.102302,27.12449,52.60394,16.60468,1.896981,3.606699,94.54792,17.09718,0,0,-2.954485,-22.55444,422.4567,433.8524,296.9735,-18.70181,-7.306066,346.5612,-37.78679,167.4339,10.2993,NA,0,28.4804,29.13149,23.46382,33.48175,0.1119989,0.1884611,24.62008,-3.878448,-9.981997,-2.104679,1.059904,34.58115,5.90491,3.249905,164.413,97.19057,"KormannMeixner",2021-08-26
"8240",2021-08-26 02:00:00,10006,24.26294,61.98201,16.51694,1.88644,3.043691,26.88042,53.5327,16.65473,1.903041,3.555387,94.54607,16.52346,0,0,-1.799005,-20.34374,419.7809,429.4212,296.2057,-16.83088,-7.190599,4.898242,-37.77154,-176.0645,10.29212,NA,0,28.40752,29.03951,23.38325,33.42154,0.1114422,0.1878378,22.79354,-4.283101,-10.62716,-2.61576,0.8406955,21.93863,4.766395,2.382788,164.413,98.35892,"KormannMeixner",2021-08-26
"8241",2021-08-26 02:30:00,10007,23.70511,64.21526,16.5462,1.889943,2.943441,26.23475,55.69577,16.67967,1.906048,3.422656,94.55672,15.16608,0,0,-2.48558,-19.89019,419.5933,426.9145,296.1114,-16.46308,-9.141815,14.10586,-36.85485,-168.563,10.28481,NA,0,28.23177,28.85924,23.2927,33.3606,0.1108706,0.1872333,27.59187,-4.742875,-11.47253,-3.109073,1.336924,46.55001,7.019687,4.062036,164.413,96.32732,"KormannMeixner",2021-08-26
"8242",2021-08-26 03:00:00,10008,23.20735,66.53593,16.63123,1.900192,2.856481,25.72995,57.69945,16.76464,1.916369,3.322103,94.54205,14.05733,0,0,-2.220832,-19.47585,417.5415,425.4154,295.7049,-16.12467,-8.250732,22.95987,-35.08311,-161.0616,10.27753,NA,0,28.05313,28.68477,23.27263,33.30404,0.1102839,0.1866136,25.0618,-5.209106,-12.1767,-3.608228,1.851511,63.79341,8.855289,5.37705,164.413,95.26533,"KormannMeixner",2021-08-26
"8243",2021-08-26 03:30:00,10009,23.09553,68.31457,16.94136,1.93802,2.837018,25.64286,59.15568,17.07646,1.954687,3.304885,94.54196,13.50198,0,0,-1.999923,-19.3153,416.3583,425.2495,295.4843,-16.01472,-7.123461,31.30126,-32.53799,-153.5601,10.27032,NA,0,27.85646,28.50091,23.22344,33.24791,0.109755,0.1859925,28.08296,-5.638196,-12.7031,-4.097363,1.591383,50.52462,7.725555,4.548289,164.413,96.17333,"KormannMeixner",2021-08-26
"8244",2021-08-26 04:00:00,10010,23.10537,69.66333,17.25943,1.977443,2.838944,25.72053,60.09428,17.39845,1.994903,3.320391,94.55154,13.25488,0,0,-1.496181,-17.64871,416.3329,423.9615,295.2392,-14.60888,-6.980273,39.05007,-29.32101,-146.0587,10.26302,NA,0,27.76118,28.40376,23.19757,33.18403,0.1092164,0.1853655,28.85432,-6.0192,-13.04261,-4.55522,1.327013,42.16877,6.799881,3.884976,164.413,96.70159,"KormannMeixner",2021-08-26
"8245",2021-08-26 04:30:00,10011,22.86788,70.34592,17.18653,1.968307,2.798307,25.37745,61.02908,17.31998,1.984995,3.25333,94.55666,12.68336,0,0,-2.303408,-18.39408,416.447,424.1073,295.3677,-15.245,-7.584652,46.1967,-25.53799,-138.5571,10.25577,NA,0,27.60862,28.25254,23.14568,33.1226,0.1087142,0.1847305,27.90189,-6.351172,-13.27631,-4.967628,1.094072,32.67027,5.848391,3.187101,164.413,97.43994,"KormannMeixner",2021-08-26
"8246",2021-08-26 05:00:00,10012,22.45048,72.5811,17.27729,1.979751,2.729334,25.107,62.42231,17.41883,1.99755,3.202774,94.57088,12.05224,0,0,-1.689125,-16.36533,413.7247,420.8932,294.6049,-13.52591,-6.357448,52.781,-21.28938,-131.0557,10.24852,NA,0,27.54851,28.17706,23.10804,33.06916,0.1082678,0.1841364,32.28176,-6.632724,-13.3869,-5.335532,0.5805371,26.05624,4.645384,2.432776,164.413,97.65179,"KormannMeixner",2021-08-26
"8247",2021-08-26 05:30:00,10013,22.8199,72.6494,17.64911,2.026686,2.790339,25.36129,62.91002,17.78476,2.044089,3.25033,94.5803,12.06241,0,0,-1.767988,-18.21966,415.2433,420.994,295.1338,-15.08209,-9.331427,58.87247,-16.66409,-123.5543,10.24121,NA,0,27.44288,28.06185,23.05506,33.02039,0.1078225,0.1835589,29.29309,-6.874513,-13.53474,-5.659112,1.364447,78.36576,8.174181,4.98335,164.413,93.96142,"KormannMeixner",2021-08-26
"8248",2021-08-26 06:00:00,10014,21.79502,75.68221,17.30661,1.983921,2.623674,24.18022,66.04968,17.43406,1.999985,3.032045,94.58739,10.3206,0,0,-2.72753,-18.89935,411.3949,418.1857,294.569,-15.65106,-8.860209,64.55447,-11.7368,-116.0527,10.23397,NA,0,27.31711,27.93155,22.99467,32.96563,0.10738,0.182975,29.56312,-7.09216,-13.72403,-5.949823,0.2265111,6.180571,2.492277,0.9115801,164.413,99,"KormannMeixner",2021-08-26
"8249",2021-08-26 06:30:00,10015,20.98131,77.93575,16.98692,1.943676,2.494211,23.68407,66.72707,17.1313,1.961533,2.939825,94.59597,9.782919,0,-5.478182,5.388965,-13.10016,409.0396,414.8614,293.3221,-10.81623,-4.994439,69.91447,-6.562661,-108.5511,10.2267,NA,0,27.22713,27.83118,22.86775,32.92057,0.1069642,0.1824283,34.43068,-7.307413,-13.94156,-6.219239,0.8949375,27.65409,5.228609,2.754556,164.413,97.7563,"KormannMeixner",2021-08-26
"8250",2021-08-26 07:00:00,10016,21.46787,76.99631,17.26705,1.978366,2.569519,23.80858,67.33113,17.39223,1.994085,2.961765,94.59914,9.676798,0,-0.1764024,30.58913,-4.715945,420.4759,419.4107,294.1115,-3.922015,-4.987208,75.04047,-1.024738,-101.0496,10.21943,37.10599,0.3583333,27.06877,27.68389,22.83985,32.87043,0.1065569,0.181858,31.80112,-7.519956,-14.11099,-6.474908,1.652989,51.41557,7.890628,4.661826,164.413,96.146,"KormannMeixner",2021-08-26
"8251",2021-08-26 07:30:00,10017,22.73528,73.98833,17.85614,2.053762,2.777514,24.58504,66.59264,17.95517,2.066591,3.104156,94.61195,10.37565,0,-0.007679432,75.40307,0.1084931,433.3498,430.0656,295.6576,-0.04989822,-3.334109,80.0198,4.354083,-93.54816,10.21215,11.60358,1,26.82202,27.49623,22.85462,32.84227,0.1062033,0.181358,33.42535,-7.671406,-13.96468,-6.714103,0.7131194,7.984178,2.880834,1.315455,164.413,99,"KormannMeixner",2021-08-26
"8252",2021-08-26 08:00:00,10018,24.01111,71.94566,18.63607,2.156444,2.999212,26.33947,63.12667,18.76085,2.173347,3.445382,94.62561,12.72036,0,0.0567582,155.9904,9.082467,452.7305,444.7762,297.6972,7.248888,-0.7053906,84.94054,9.795787,-86.04683,10.20485,5.441566,1,26.55534,27.34597,22.85262,32.79823,0.1059497,0.1808647,38.7622,-7.694502,-13.35628,-6.898832,23.58377,65.08608,33.52407,25.37362,164.413,99.87438,"Kljun et al",2021-08-26
"8253",2021-08-26 08:30:00,10019,25.85106,66.20309,19.06124,2.214409,3.346506,28.18592,58.17503,19.186,2.231713,3.838604,94.65624,16.06891,0,0.07249714,246.7507,17.92723,474.3338,461.4345,300.0545,14.57134,1.672075,89.89507,15.34541,-78.5452,10.19763,3.521709,1,26.62428,27.40294,22.8344,32.7567,0.1058825,0.18045,35.53885,-7.529644,-12.02202,-6.954747,21.02201,58.03252,29.88257,22.61744,164.413,99.88345,"Kljun et al",2021-08-26
"8254",2021-08-26 09:00:00,10020,27.26428,61.58815,19.23693,2.238813,3.636829,29.33468,54.98293,19.34725,2.254269,4.103143,94.68105,18.48873,0,0.07287282,343.5885,25.04138,493.8372,475.9332,302.2477,20.48703,2.582992,94.98378,20.91165,-71.04379,10.19032,2.6158,1,26.77473,27.5178,22.7652,32.70167,0.1059903,0.1800814,38.29857,-7.155309,-10.15469,-6.845038,2.655814,21.29424,6.508667,4.378954,164.413,99.55411,"KormannMeixner",2021-08-26
"8255",2021-08-26 09:30:00,10021,28.40111,56.84283,19.01507,2.208093,3.886267,30.26102,51.39013,19.11364,2.22173,4.32839,94.69055,21.0666,0,0.07132494,442.1671,32.42607,511.9292,489.6887,304.1375,26.62936,4.388824,100.3219,26.43945,-63.54219,10.18305,2.098051,1,26.98857,27.68781,22.80141,32.68903,0.1062672,0.1797155,37.03092,-6.544076,-7.86087,-6.577628,14.84354,40.989,21.09472,15.96662,164.413,99.91225,"Kljun et al",2021-08-26
"8256",2021-08-26 10:00:00,10022,29.13827,53.35488,18.68768,2.163406,4.055605,31.18179,47.80397,18.79542,2.178063,4.563298,94.69691,23.85234,0,0.07385728,540.8162,45.13322,529.0722,503.8109,305.162,37.20876,11.94741,106.0462,31.87251,-56.04066,10.17579,1.769484,1,27.18195,27.86455,22.87889,32.67639,0.1067436,0.1793819,42.14892,-5.640557,-4.864804,-6.135945,18.14082,50.0816,25.78401,19.51562,164.413,99.89799,"Kljun et al",2021-08-26
"8257",2021-08-26 10:30:00,10023,29.63175,50.73633,18.33684,2.116468,4.172948,31.76413,45.25529,18.44877,2.131414,4.716739,94.68855,25.85325,0,0.06330575,519.2039,42.85049,529.335,508.0785,305.4784,35.41908,14.16267,112.324,37.14375,-48.53934,10.16844,1.547266,1,27.63468,28.15479,22.92856,32.66854,0.1074858,0.1791294,45.78954,-4.378524,-0.7493924,-5.389184,19.80655,54.67319,28.15268,21.30834,164.413,99.89293,"Kljun et al",2021-08-26
"8258",2021-08-26 11:00:00,10024,30.19177,47.48916,17.78742,2.044745,4.310221,32.3353,42.36857,17.89923,2.059241,4.874392,94.68295,28.15151,0,0.08325846,729.8672,66.18189,554.397,522.2699,306.3609,54.74335,22.6163,119.3611,42.16769,-41.03774,10.16125,1.391579,1,27.96481,28.37044,23.00695,32.6791,0.1084258,0.1790744,48.86733,-2.825552,3.717345,-4.21173,11.08545,30.64753,15.75341,11.92382,164.413,99.91599,"Kljun et al",2021-08-26
"8259",2021-08-26 11:30:00,10025,30.54619,45.90967,17.58021,2.018147,4.397785,32.59248,41.16948,17.68668,2.031774,4.942423,94.66959,29.10649,0,0.05231262,577.6317,44.09476,538.059,519.2903,306.6604,36.43909,17.67049,127.4029,46.82893,-33.53635,10.15392,1.280628,1,28.34524,28.5753,23.10244,32.71886,0.1095511,0.1790858,54.08125,-1.030162,8.67967,-2.67836,12.78349,35.31973,18.16677,13.75048,164.413,99.91415,"Kljun et al",2021-08-26
"8260",2021-08-26 12:00:00,10026,31.02809,43.869,17.29943,1.98266,4.520329,33.12691,39.25109,17.40821,1.99637,5.093631,94.63057,30.97261,0,0.03920718,568.882,36.93663,536.7758,523.1487,307.3782,30.46443,16.83737,136.7167,50.97355,-26.03487,10.14661,1.201666,1,28.67584,28.74873,23.2081,32.75433,0.1106681,0.1792855,52.01973,0.8962178,12.52688,-0.8753698,16.16372,44.62394,22.97134,17.38699,164.413,99.91013,"Kljun et al",2021-08-26
"8261",2021-08-26 12:30:00,10027,31.83518,39.35183,16.30289,1.861126,4.733062,34.00537,35.10703,16.41419,1.874416,5.352481,94.58564,34.78065,0,0.05405671,681.4488,50.20436,554.827,534.0604,308.4449,41.4442,20.67762,147.5252,54.40106,-18.53328,10.13941,1.147443,1,28.92291,28.94646,23.29787,32.81616,0.1116744,0.1795594,50.60622,2.716027,15.69633,0.9773746,20.32994,56.11142,28.89619,21.87113,164.413,99.89399,"Kljun et al",2021-08-26
"8262",2021-08-26 13:00:00,10028,32.14488,39.31712,16.5696,1.892841,4.81652,34.46514,34.81089,16.68871,1.907269,5.490671,94.53244,35.83401,0,0.05835362,753.947,54.0506,559.0942,539.2509,308.6091,44.61644,24.77308,159.867,56.87359,-11.03177,10.13206,1.113363,1,29.21551,29.24301,23.36232,32.87443,0.1125825,0.1798939,48.48922,4.368153,18.38022,2.769785,20.15959,55.64727,28.65487,21.6884,164.413,99.89124,"Kljun et al",2021-08-26
"8263",2021-08-26 13:30:00,10029,32.6692,37.77028,16.40566,1.873246,4.960845,34.72293,33.92404,16.5108,1.885856,5.568738,94.48428,36.82881,0,0.04602905,695.1592,45.0139,563.1025,545.3046,310.3264,37.05491,19.2571,173.4128,58.15992,-3.530228,10.12479,1.096952,1,29.40636,29.6705,23.4217,32.90448,0.1133942,0.180238,46.89768,5.731825,20.96523,4.4836,20.61309,56.88984,29.2985,22.17564,164.413,99.89427,"Kljun et al",2021-08-26
"8264",2021-08-26 14:00:00,10030,32.63227,36.07302,15.64962,1.785181,4.950578,34.9496,31.94055,15.76755,1.798735,5.636551,94.43552,38.37816,0,0.01735115,442.3622,23.07333,529.9877,525.053,308.0839,19.00637,14.07167,187.4032,58.11275,3.971215,10.11751,1.096948,1,29.84757,29.94526,23.48635,32.98375,0.1141811,0.1807194,46.23444,7.070056,23.13139,6.258772,24.19528,66.76999,34.39336,26.03156,164.413,99.87005,"Kljun et al",2021-08-26
"8265",2021-08-26 14:30:00,10031,32.93842,36.41131,16.03108,1.83007,5.038304,35.16719,32.38783,16.14476,1.843424,5.705472,94.39482,38.62048,0,0.03470218,426.4111,26.50888,537.0865,529.1858,308.7143,21.8563,13.95551,200.8857,56.73766,11.47261,10.11019,1.113473,1,29.74346,30.04165,23.49926,33.05029,0.1146081,0.1812266,41.3657,7.807007,20.99235,7.973541,16.52746,45.65781,23.49357,17.78176,164.413,99.88611,"Kljun et al",2021-08-26
"8266",2021-08-26 15:00:00,10032,31.77152,41.5193,17.04088,1.951106,4.720609,34.11554,36.73568,17.16169,1.966052,5.390275,94.35909,34.24223,0,0.05038392,444.6186,31.93567,526.557,517.0286,306.4275,26.46514,16.9368,213.1274,54.19008,18.97425,10.10294,1.147732,1,29.91109,30.21064,23.53234,33.10935,0.1149003,0.1816405,38.14977,8.089209,18.62339,9.117165,22.71441,62.7002,32.28964,24.43917,164.413,99.87437,"Kljun et al",2021-08-26
"8267",2021-08-26 15:30:00,10033,27.01876,56.37913,17.55024,2.015372,3.588656,29.44926,49.32747,17.6781,2.031704,4.133231,94.37413,21.01526,0,-0.1273339,74.37582,-8.797504,458.3991,473.5598,300.9854,-7.139351,8.021447,223.8275,50.70401,26.4756,10.09564,1.203015,1,30.29782,30.5465,23.55581,33.1542,0.1149925,0.1819669,35.52428,7.842682,15.32711,9.755577,20.12398,55.5823,28.60977,21.65374,164.413,99.8708,"Kljun et al",2021-08-26
"8268",2021-08-26 16:00:00,10034,25.10724,67.0718,18.56385,2.146835,3.201189,27.65928,58.19407,18.69998,2.165198,3.721314,94.39259,15.56116,0,-0.247345,37.91213,-9.390129,442.3965,457.6884,298.4476,-7.586519,7.70544,233.0441,46.51515,33.97709,10.08834,1.283502,1,30.25717,30.32957,23.67515,33.17594,0.1146736,0.1822778,31.40652,7.355154,10.61805,10.09005,19.39534,53.57111,27.57316,20.86922,164.413,99.87415,"Kljun et al",2021-08-26
"8269",2021-08-26 16:30:00,10035,25.4839,64.36372,18.26634,2.10702,3.273634,28.07329,55.75097,18.40397,2.125287,3.812201,94.42454,16.86914,0,-0.187203,32.94933,-6.105885,445.313,457.4722,298.4847,-4.891534,7.267726,241.006,41.82079,41.47866,10.08104,1.397155,1,29.84004,29.91113,23.53813,33.15234,0.1140822,0.1824392,27.12276,6.46473,5.951254,9.782292,0.746276,7.884109,2.706277,1.320605,164.413,99,"KormannMeixner",2021-08-26
"8270",2021-08-26 17:00:00,10036,25.57464,64.47679,18.37909,2.121916,3.291351,28.12722,55.96764,18.51484,2.140047,3.824264,94.366,16.84217,0,-0.1218455,46.2914,-5.598521,446.4262,457.104,298.6079,-4.522153,6.155671,247.9802,36.77218,48.98014,10.07372,1.555342,1,29.58459,29.71217,23.40735,33.13624,0.1134664,0.1823483,30.03794,5.308059,2.883524,8.812915,22.18717,61.24583,31.53972,23.87162,164.413,99.87772,"Kljun et al",2021-08-26
"8271",2021-08-26 17:30:00,10037,26.06262,62.08013,18.23669,2.103023,3.387864,28.58154,54.01338,18.3703,2.120729,3.926508,94.33095,18.05779,0,-0.09287176,67.06962,-6.180194,449.1492,460.0988,299.1491,-5.077295,5.872345,254.2101,31.48164,56.48178,10.06648,1.782227,1,29.39224,29.59075,23.38189,33.11238,0.1128855,0.1821867,27.63783,4.193322,0.9911674,7.575121,1.53047,19.5016,5.249123,2.923254,164.413,99.23004,"KormannMeixner",2021-08-26
"8272",2021-08-26 18:00:00,10038,26.33941,60.679,18.13433,2.089538,3.44365,28.8212,52.91791,18.26576,2.106855,3.98141,94.28762,18.74555,0,-0.1099998,66.04411,-7.219963,450.3299,461.0008,299.4886,-5.961661,4.709226,259.8979,26.03368,63.9832,10.05914,2.119346,1,29.27568,29.52229,23.30397,33.08167,0.1123905,0.1819428,31.38787,3.265521,-0.1479542,6.360683,0.5726805,8.143888,3.010323,1.159823,164.413,99,"KormannMeixner",2021-08-26
"8273",2021-08-26 18:30:00,10039,26.33759,60.83942,18.17481,2.094855,3.443279,28.80401,53.10285,18.30546,2.112107,3.977439,94.29977,18.65332,0,-0.1741193,55.13537,-9.449603,448.3262,459.648,299.4638,-7.81424,3.50766,265.209,20.49401,71.48464,10.05186,2.65587,1,29.22136,29.48691,23.24184,33.03235,0.1119731,0.1816394,29.43154,2.532868,-0.9128458,5.290619,0.5860335,7.679924,2.826972,1.137245,164.413,99,"KormannMeixner",2021-08-26
"8274",2021-08-26 19:00:00,10040,26.22263,61.96626,18.35911,2.119217,3.419976,28.68007,54.10654,18.48953,2.136612,3.948954,94.29115,18.12342,0,-0.3425978,37.73164,-12.40987,443.6263,455.3459,299.0929,-10.25865,1.460946,270.2785,14.91808,78.98619,10.04458,3.605636,1,29.1906,29.45706,23.21054,32.99772,0.1115761,0.1813369,32.3841,1.910767,-1.620316,4.381883,0.4299648,7.310535,2.826316,0.9204277,164.413,99,"KormannMeixner",2021-08-26
"8275",2021-08-26 19:30:00,10041,26.00226,62.55608,18.30255,2.111717,3.375753,28.55517,54.32434,18.43806,2.129736,3.920463,94.3148,17.90727,0,-5.93245,3.679487,-16.77536,436.4568,447.9081,298.503,-13.85876,-2.407457,275.2201,9.362126,86.48753,10.03721,5.667097,1,29.17329,29.42665,23.17557,32.95176,0.1111319,0.1810286,30.12744,1.3198,-2.547451,3.591166,1.08992,28.02138,5.557034,2.941187,164.413,97.91674,"KormannMeixner",2021-08-26
